"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/1978","797.73","806.83","806.83","779.11","","-1.16%"
"11/05/1978","807.09","823.11","825.88","790.97","","-1.95%"
"10/29/1978","823.11","806.05","831.69","782.05","","2.12%"
"10/22/1978","806.05","838.01","846.93","804.49","","-3.81%"
"10/15/1978","838.01","894.84","894.84","830.47","","-6.59%"
"10/08/1978","897.09","880.02","909.39","877.86","","1.94%"
"10/01/1978","880.02","865.82","885.14","860.10","","1.64%"
"09/24/1978","865.82","862.44","875.43","854.90","","0.39%"
"09/17/1978","862.44","878.55","884.88","850.92","","-1.83%"
"09/10/1978","878.55","907.74","917.27","874.05","","-3.22%"
"09/03/1978","907.74","876.82","909.91","871.36","","3.23%"
"08/27/1978","879.33","895.53","895.70","871.36","","-1.81%"
"08/20/1978","895.53","896.83","904.80","881.15","","-0.14%"
"08/13/1978","896.83","890.85","911.21","879.16","","0.67%"
"08/06/1978","890.85","888.43","903.67","877.51","","0.27%"
"07/30/1978","888.43","856.29","905.15","852.56","","3.75%"
"07/23/1978","856.29","833.42","860.27","823.46","","2.74%"
"07/16/1978","833.42","839.83","849.45","826.75","","-0.76%"
"07/09/1978","839.83","812.46","841.22","808.13","","3.37%"
"07/02/1978","812.46","818.95","818.95","800.94","","-0.79%"
"06/25/1978","818.95","823.02","827.88","807.95","","-0.49%"
"06/18/1978","823.02","836.97","841.04","820.34","","-1.67%"
"06/11/1978","836.97","859.23","866.94","834.98","","-2.59%"
"06/04/1978","859.23","848.41","879.33","848.41","","1.38%"
"05/28/1978","847.54","835.41","849.79","826.40","","1.91%"
"05/21/1978","831.69","846.85","857.76","827.79","","-1.79%"
"05/14/1978","846.85","840.70","865.64","834.72","","0.73%"
"05/07/1978","840.70","829.09","855.16","817.22","","1.40%"
"04/30/1978","829.09","837.32","849.45","813.84","","-0.98%"
"04/23/1978","837.32","812.80","846.15","810.38","","3.02%"
"04/16/1978","812.80","803.45","825.10","797.56","","2.22%"
"04/09/1978","795.13","769.58","797.73","764.03","","3.32%"
"04/02/1978","769.58","756.67","772.00","747.05","","1.61%"
"03/26/1978","757.36","756.50","765.42","749.91","","0.11%"
"03/19/1978","756.50","768.88","777.81","752.69","","-1.59%"
"03/12/1978","768.71","758.58","770.79","752.86","","1.34%"
"03/05/1978","758.58","746.97","760.91","739.78","","1.51%"
"02/26/1978","747.31","756.24","761.26","736.75","","-1.18%"
"02/19/1978","756.24","753.29","760.40","742.98","","0.47%"
"02/12/1978","752.69","775.99","777.37","748.18","","-3.00%"
"02/05/1978","775.99","770.96","787.42","764.21","","0.65%"
"01/29/1978","770.96","764.12","781.88","761.09","","0.90%"
"01/22/1978","764.12","776.94","777.98","759.44","","-1.65%"
"01/15/1978","776.94","775.73","790.02","767.41","","0.16%"
"01/08/1978","775.73","790.89","790.89","771.74","","-2.24%"
"01/01/1978","793.49","830.39","835.15","788.29","","-4.53%"
"12/25/1977","831.17","822.16","835.15","822.16","","0.16%"
"12/18/1977","829.87","815.32","832.64","800.42","","1.78%"
"12/11/1977","815.32","815.23","825.10","809.94","","0.01%"
"12/04/1977","815.23","823.98","826.84","802.06","","-1.06%"
"11/27/1977","823.98","844.42","846.67","819.30","","-2.42%"
"11/20/1977","844.42","835.76","847.63","829.18","","1.04%"
"11/13/1977","835.76","845.89","849.01","827.53","","-1.20%"
"11/06/1977","845.89","809.94","850.05","808.56","","4.44%"
"10/30/1977","809.94","822.68","824.93","794.53","","-1.55%"
"10/23/1977","822.68","808.30","828.49","792.79","","1.78%"
"10/16/1977","808.30","821.64","826.84","804.57","","-1.62%"
"10/09/1977","821.64","840.35","844.33","811.42","","-2.23%"
"10/02/1977","840.35","847.11","855.77","832.38","","-0.80%"
"09/25/1977","847.11","839.14","848.84","830.30","","0.95%"
"09/18/1977","839.14","856.81","857.42","833.16","","-2.06%"
"09/11/1977","856.81","857.07","866.16","847.71","","-0.03%"
"09/04/1977","857.04","864.86","879.76","853.17","","-1.75%"
"08/28/1977","872.31","855.77","873.79","850.92","","1.97%"
"08/21/1977","855.42","863.48","875.61","844.42","","-0.93%"
"08/14/1977","863.48","871.10","877.60","856.64","","-0.87%"
"08/07/1977","871.10","888.17","891.46","866.86","","-1.98%"
"07/31/1977","888.69","890.07","900.03","877.25","","-0.16%"
"07/24/1977","890.07","923.42","923.94","878.81","","-3.61%"
"07/17/1977","923.42","905.95","927.84","901.25","","1.93%"
"07/10/1977","905.95","907.99","910.96","896.29","","-0.22%"
"07/03/1977","907.99","916.30","919.01","903.49","","-0.51%"
"06/26/1977","912.65","929.70","931.73","906.63","","-1.83%"
"06/19/1977","929.70","920.45","934.36","916.89","","1.00%"
"06/12/1977","920.45","910.79","925.03","906.21","","1.06%"
"06/05/1977","910.79","912.23","918.25","896.79","","-0.16%"
"05/29/1977","912.23","908.07","915.88","892.55","","1.49%"
"05/22/1977","898.83","928.17","928.17","896.29","","-3.40%"
"05/15/1977","930.46","928.34","947.34","925.20","","0.23%"
"05/08/1977","928.34","936.74","941.40","917.74","","-0.90%"
"05/01/1977","936.74","926.90","949.46","923.00","","1.06%"
"04/24/1977","926.90","924.02","931.99","910.36","","-0.02%"
"04/17/1977","927.07","947.76","951.32","923.59","","-2.18%"
"04/10/1977","947.76","920.07","956.07","920.07","","3.14%"
"04/03/1977","918.88","927.36","929.36","909.74","","-0.91%"
"03/27/1977","927.36","928.86","936.67","914.15","","-0.16%"
"03/20/1977","928.86","961.02","961.44","925.12","","-3.35%"
"03/13/1977","961.02","947.72","971.58","944.73","","1.40%"
"03/06/1977","947.72","953.46","960.36","938.00","","-0.60%"
"02/27/1977","953.46","933.43","956.28","928.61","","2.15%"
"02/20/1977","933.43","943.73","946.06","926.20","","-0.72%"
"02/13/1977","940.24","931.52","957.28","926.11","","0.94%"
"02/06/1977","931.52","947.89","954.70","926.03","","-1.73%"
"01/30/1977","947.89","957.53","963.76","941.90","","-1.01%"
"01/23/1977","957.53","962.43","973.57","949.38","","-0.51%"
"01/16/1977","962.43","972.16","973.82","953.87","","-1.00%"
"01/09/1977","972.16","983.13","991.11","962.52","","-1.12%"
"01/02/1977","983.13","1,004.65","1,007.81","974.07","","-2.14%"
"12/26/1976","1,004.65","1,004.65","1,004.65","1,004.65","","1.93%"
"12/19/1976","985.62","985.62","985.62","985.62","","0.67%"
"12/12/1976","979.06","979.06","979.06","979.06","","0.61%"
"12/05/1976","973.15","973.15","973.15","973.15","","2.38%"
"11/28/1976","950.55","950.55","950.55","950.55","","-0.63%"
"11/21/1976","956.62","956.62","956.62","956.62","","0.82%"
"11/14/1976","948.80","948.80","948.80","948.80","","2.28%"
"11/07/1976","927.69","927.69","927.69","927.69","","-1.63%"
"10/31/1976","943.07","943.07","943.07","943.07","","-2.27%"
"10/24/1976","964.93","964.93","964.93","964.93","","2.79%"
"10/17/1976","938.75","938.75","938.75","938.75","","0.19%"
"10/10/1976","937.00","937.00","937.00","937.00","","-1.61%"
"10/03/1976","952.38","952.38","952.38","952.38","","-2.81%"
"09/26/1976","979.89","979.89","979.89","979.89","","-2.91%"
"09/19/1976","1,009.31","1,009.31","1,009.31","1,009.31","","1.43%"
"09/12/1976","995.10","995.10","995.10","995.10","","0.68%"
"09/05/1976","988.36","988.36","988.36","988.36","","-0.08%"
"08/29/1976","989.11","989.11","989.11","989.11","","2.61%"
"08/22/1976","963.93","963.93","963.93","963.93","","-1.04%"
"08/15/1976","974.07","974.07","974.07","974.07","","-1.63%"
"08/08/1976","990.19","990.19","990.19","990.19","","0.42%"
"08/01/1976","986.00","986.00","986.00","986.00","","0.14%"
"07/25/1976","984.64","984.64","984.64","984.64","","-0.63%"
"07/18/1976","990.91","990.91","990.91","990.91","","-0.23%"
"07/11/1976","993.21","993.21","993.21","993.21","","-0.99%"
"07/04/1976","1,003.11","1,003.11","1,003.11","1,003.11","","0.33%"
"06/27/1976","999.84","999.84","999.84","999.84","","0.00%"
"06/20/1976","999.84","999.84","999.84","999.84","","-0.20%"
"06/13/1976","1,001.88","1,001.88","1,001.88","1,001.88","","2.36%"
"06/06/1976","978.80","978.80","978.80","978.80","","1.55%"
"05/30/1976","963.90","963.90","963.90","963.90","","-1.16%"
"05/23/1976","975.23","975.23","975.23","975.23","","-1.57%"
"05/16/1976","990.75","990.75","990.75","990.75","","-0.19%"
"05/09/1976","992.60","992.60","992.60","992.60","","-0.36%"
"05/02/1976","996.22","996.22","996.22","996.22","","-0.06%"
"04/25/1976","996.85","996.85","996.85","996.85","","-0.39%"
"04/18/1976","1,000.71","1,000.71","1,000.71","1,000.71","","2.06%"
"04/11/1976","980.48","980.48","980.48","980.48","","1.26%"
"04/04/1976","968.28","968.28","968.28","968.28","","-2.35%"
"03/28/1976","991.58","991.58","991.58","991.58","","-1.18%"
"03/21/1976","1,003.46","1,003.46","1,003.46","1,003.46","","2.41%"
"03/14/1976","979.85","979.85","979.85","979.85","","-0.79%"
"03/07/1976","987.64","987.64","987.64","987.64","","1.51%"
"02/29/1976","972.92","972.92","972.92","972.92","","0.03%"
"02/22/1976","972.61","972.61","972.61","972.61","","-1.54%"
"02/15/1976","987.80","987.80","987.80","987.80","","3.07%"
"02/08/1976","958.36","958.36","958.36","958.36","","0.36%"
"02/01/1976","954.90","954.90","954.90","954.90","","-2.09%"
"01/25/1976","975.28","975.28","975.28","975.28","","2.24%"
"01/18/1976","953.95","953.95","953.95","953.95","","2.62%"
"01/11/1976","929.63","929.63","929.63","929.63","","2.03%"
"01/04/1976","911.13","911.13","911.13","911.13","","6.10%"
"12/28/1975","858.71","858.71","858.71","858.71","","-0.13%"
"12/21/1975","859.81","859.81","859.81","859.81","","1.83%"
"12/14/1975","844.38","844.38","844.38","844.38","","1.39%"
"12/07/1975","832.81","832.81","832.81","832.81","","1.71%"
"11/30/1975","818.80","818.80","818.80","818.80","","-4.86%"
"11/23/1975","860.67","860.67","860.67","860.67","","2.37%"
"11/16/1975","840.76","840.76","840.76","840.76","","-1.51%"
"11/09/1975","853.67","853.67","853.67","853.67","","2.14%"
"11/02/1975","835.80","835.80","835.80","835.80","","-0.03%"
"10/26/1975","836.04","836.04","836.04","836.04","","-0.53%"
"10/19/1975","840.52","840.52","840.52","840.52","","1.00%"
"10/12/1975","832.18","832.18","832.18","832.18","","1.00%"
"10/05/1975","823.91","823.91","823.91","823.91","","1.32%"
"09/28/1975","813.21","813.21","813.21","813.21","","-0.66%"
"09/21/1975","818.60","818.60","818.60","818.60","","-1.35%"
"09/14/1975","829.79","829.79","829.79","829.79","","2.54%"
"09/07/1975","809.23","809.23","809.23","809.23","","-3.20%"
"08/31/1975","835.97","835.97","835.97","835.97","","0.08%"
"08/24/1975","835.34","835.34","835.34","835.34","","3.80%"
"08/17/1975","804.76","804.76","804.76","804.76","","-2.53%"
"08/10/1975","825.64","825.64","825.64","825.64","","0.97%"
"08/03/1975","817.74","817.74","817.74","817.74","","-1.06%"
"07/27/1975","826.50","826.50","826.50","826.50","","-0.91%"
"07/20/1975","834.09","834.09","834.09","834.09","","-3.28%"
"07/13/1975","862.41","862.41","862.41","862.41","","-1.00%"
"07/06/1975","871.09","871.09","871.09","871.09","","-0.08%"
"06/29/1975","871.79","871.79","871.79","871.79","","-0.15%"
"06/22/1975","873.12","873.12","873.12","873.12","","2.07%"
"06/15/1975","855.44","855.44","855.44","855.44","","3.76%"
"06/08/1975","824.47","824.47","824.47","824.47","","-1.81%"
"06/01/1975","839.64","839.64","839.64","839.64","","0.88%"
"05/25/1975","832.29","832.29","832.29","832.29","","0.05%"
"05/18/1975","831.90","831.90","831.90","831.90","","-0.68%"
"05/11/1975","837.61","837.61","837.61","837.61","","-1.47%"
"05/04/1975","850.13","850.13","850.13","850.13","","0.19%"
"04/27/1975","848.48","848.48","848.48","848.48","","4.52%"
"04/20/1975","811.80","811.80","811.80","811.80","","0.42%"
"04/13/1975","808.43","808.43","808.43","808.43","","2.40%"
"04/06/1975","789.50","789.50","789.50","789.50","","5.65%"
"03/30/1975","747.26","747.26","747.26","747.26","","-2.99%"
"03/23/1975","770.26","770.26","770.26","770.26","","0.94%"
"03/16/1975","763.06","763.06","763.06","763.06","","-1.35%"
"03/09/1975","773.47","773.47","773.47","773.47","","0.44%"
"03/02/1975","770.10","770.10","770.10","770.10","","4.20%"
"02/23/1975","739.05","739.05","739.05","739.05","","-1.43%"
"02/16/1975","749.77","749.77","749.77","749.77","","2.12%"
"02/09/1975","734.20","734.20","734.20","734.20","","3.13%"
"02/02/1975","711.91","711.91","711.91","711.91","","1.17%"
"01/26/1975","703.69","703.69","703.69","703.69","","5.56%"
"01/19/1975","666.61","666.61","666.61","666.61","","3.41%"
"01/12/1975","644.63","644.63","644.63","644.63","","-2.15%"
"01/05/1975","658.79","658.79","658.79","658.79","","3.82%"
"12/29/1974","634.54","634.54","634.54","634.54","","5.38%"
"12/22/1974","602.16","602.16","602.16","602.16","","0.61%"
"12/15/1974","598.48","598.48","598.48","598.48","","0.96%"
"12/08/1974","592.77","592.77","592.77","592.77","","2.63%"
"12/01/1974","577.60","577.60","577.60","577.60","","-6.64%"
"11/24/1974","618.66","618.66","618.66","618.66","","0.55%"
"11/17/1974","615.30","615.30","615.30","615.30","","-4.99%"
"11/10/1974","647.61","647.61","647.61","647.61","","-2.93%"
"11/03/1974","667.16","667.16","667.16","667.16","","0.28%"
"10/27/1974","665.28","665.28","665.28","665.28","","4.57%"
"10/20/1974","636.19","636.19","636.19","636.19","","-2.85%"
"10/13/1974","654.88","654.88","654.88","654.88","","-0.50%"
"10/06/1974","658.17","658.17","658.17","658.17","","12.59%"
"09/29/1974","584.56","584.56","584.56","584.56","","-6.01%"
"09/22/1974","621.95","621.95","621.95","621.95","","-7.28%"
"09/15/1974","670.76","670.76","670.76","670.76","","6.95%"
"09/08/1974","627.19","627.19","627.19","627.19","","-7.48%"
"09/01/1974","677.88","677.88","677.88","677.88","","-0.10%"
"08/25/1974","678.58","678.58","678.58","678.58","","-1.20%"
"08/18/1974","686.80","686.80","686.80","686.80","","-6.12%"
"08/11/1974","731.54","731.54","731.54","731.54","","-5.89%"
"08/04/1974","777.30","777.30","777.30","777.30","","3.28%"
"07/28/1974","752.58","752.58","752.58","752.58","","-4.08%"
"07/21/1974","784.57","784.57","784.57","784.57","","-0.43%"
"07/14/1974","787.94","787.94","787.94","787.94","","0.09%"
"07/07/1974","787.23","787.23","787.23","787.23","","-0.57%"
"06/30/1974","791.77","791.77","791.77","791.77","","-1.33%"
"06/23/1974","802.41","802.41","802.41","802.41","","-1.59%"
"06/16/1974","815.39","815.39","815.39","815.39","","-3.29%"
"06/09/1974","843.09","843.09","843.09","843.09","","-1.25%"
"06/02/1974","853.72","853.72","853.72","853.72","","6.43%"
"05/26/1974","802.17","802.17","802.17","802.17","","-1.77%"
"05/19/1974","816.65","816.65","816.65","816.65","","-0.27%"
"05/12/1974","818.84","818.84","818.84","818.84","","-3.72%"
"05/05/1974","850.44","850.44","850.44","850.44","","0.54%"
"04/28/1974","845.90","845.90","845.90","845.90","","1.35%"
"04/21/1974","834.64","834.64","834.64","834.64","","-2.94%"
"04/14/1974","859.90","859.90","859.90","859.90","","1.79%"
"04/07/1974","844.81","844.81","844.81","844.81","","-0.32%"
"03/31/1974","847.54","847.54","847.54","847.54","","0.10%"
"03/24/1974","846.68","846.68","846.68","846.68","","-3.58%"
"03/17/1974","878.13","878.13","878.13","878.13","","-1.09%"
"03/10/1974","887.83","887.83","887.83","887.83","","1.11%"
"03/03/1974","878.05","878.05","878.05","878.05","","3.07%"
"02/24/1974","851.92","851.92","851.92","851.92","","-0.48%"
"02/17/1974","855.99","855.99","855.99","855.99","","4.35%"
"02/10/1974","820.32","820.32","820.32","820.32","","-0.01%"
"02/03/1974","820.40","820.40","820.40","820.40","","-2.79%"
"01/27/1974","843.94","843.94","843.94","843.94","","-1.80%"
"01/20/1974","859.39","859.39","859.39","859.39","","0.46%"
"01/13/1974","855.47","855.47","855.47","855.47","","1.66%"
"01/06/1974","841.48","841.48","841.48","841.48","","-4.40%"
"12/30/1973","880.23","880.23","880.23","880.23","","3.80%"
"12/23/1973","848.02","848.02","848.02","848.02","","3.58%"
"12/16/1973","818.73","818.73","818.73","818.73","","0.38%"
"12/09/1973","815.65","815.65","815.65","815.65","","-2.67%"
"12/02/1973","838.05","838.05","838.05","838.05","","1.92%"
"11/25/1973","822.25","822.25","822.25","822.25","","-3.72%"
"11/18/1973","854.00","854.00","854.00","854.00","","-4.19%"
"11/11/1973","891.33","891.33","891.33","891.33","","-1.88%"
"11/04/1973","908.41","908.41","908.41","908.41","","-2.87%"
"10/28/1973","935.28","935.28","935.28","935.28","","-5.25%"
"10/21/1973","987.06","987.06","987.06","987.06","","2.42%"
"10/14/1973","963.73","963.73","963.73","963.73","","-1.52%"
"10/07/1973","978.63","978.63","978.63","978.63","","0.76%"
"09/30/1973","971.25","971.25","971.25","971.25","","2.55%"
"09/23/1973","947.10","947.10","947.10","947.10","","2.07%"
"09/16/1973","927.90","927.90","927.90","927.90","","4.69%"
"09/09/1973","886.36","886.36","886.36","886.36","","-1.37%"
"09/02/1973","898.63","898.63","898.63","898.63","","1.25%"
"08/26/1973","887.57","887.57","887.57","887.57","","2.79%"
"08/19/1973","863.49","863.49","863.49","863.49","","-0.96%"
"08/12/1973","871.84","871.84","871.84","871.84","","-2.30%"
"08/05/1973","892.38","892.38","892.38","892.38","","-1.81%"
"07/29/1973","908.87","908.87","908.87","908.87","","-2.97%"
"07/22/1973","936.71","936.71","936.71","936.71","","2.83%"
"07/15/1973","910.90","910.90","910.90","910.90","","2.81%"
"07/08/1973","885.99","885.99","885.99","885.99","","1.83%"
"07/01/1973","870.11","870.11","870.11","870.11","","-2.42%"
"06/24/1973","891.71","891.71","891.71","891.71","","1.35%"
"06/17/1973","879.82","879.82","879.82","879.82","","-0.98%"
"06/10/1973","888.55","888.55","888.55","888.55","","-3.42%"
"06/03/1973","920.00","920.00","920.00","920.00","","2.91%"
"05/27/1973","893.96","893.96","893.96","893.96","","-3.96%"
"05/20/1973","930.84","930.84","930.84","930.84","","3.98%"
"05/13/1973","895.17","895.17","895.17","895.17","","-3.54%"
"05/06/1973","927.98","927.98","927.98","927.98","","-2.71%"
"04/29/1973","953.87","953.87","953.87","953.87","","3.44%"
"04/22/1973","922.19","922.19","922.19","922.19","","-4.26%"
"04/15/1973","963.20","963.20","963.20","963.20","","0.40%"
"04/08/1973","959.36","959.36","959.36","959.36","","3.04%"
"04/01/1973","931.07","931.07","931.07","931.07","","-2.10%"
"03/25/1973","951.01","951.01","951.01","951.01","","3.07%"
"03/18/1973","922.71","922.71","922.71","922.71","","-4.19%"
"03/11/1973","963.05","963.05","963.05","963.05","","-0.94%"
"03/04/1973","972.23","972.23","972.23","972.23","","1.13%"
"02/25/1973","961.32","961.32","961.32","961.32","","0.15%"
"02/18/1973","959.89","959.89","959.89","959.89","","-1.98%"
"02/11/1973","979.23","979.23","979.23","979.23","","-0.02%"
"02/04/1973","979.46","979.46","979.46","979.46","","-0.14%"
"01/28/1973","980.81","980.81","980.81","980.81","","-2.26%"
"01/21/1973","1,003.54","1,003.54","1,003.54","1,003.54","","-2.21%"
"01/14/1973","1,026.19","1,026.19","1,026.19","1,026.19","","-1.27%"
"01/07/1973","1,039.36","1,039.36","1,039.36","1,039.36","","-0.78%"
"12/31/1972","1,047.49","1,047.49","1,047.49","1,047.49","","2.69%"
"12/24/1972","1,020.02","1,020.02","1,020.02","1,020.02","","1.57%"
"12/17/1972","1,004.21","1,004.21","1,004.21","1,004.21","","-2.24%"
"12/10/1972","1,027.24","1,027.24","1,027.24","1,027.24","","-0.58%"
"12/03/1972","1,033.19","1,033.19","1,033.19","1,033.19","","0.90%"
"11/26/1972","1,023.93","1,023.93","1,023.93","1,023.93","","-0.12%"
"11/19/1972","1,025.21","1,025.21","1,025.21","1,025.21","","1.95%"
"11/12/1972","1,005.57","1,005.57","1,005.57","1,005.57","","1.04%"
"11/05/1972","995.26","995.26","995.26","995.26","","1.13%"
"10/29/1972","984.12","984.12","984.12","984.12","","3.98%"
"10/22/1972","946.42","946.42","946.42","946.42","","0.38%"
"10/15/1972","942.81","942.81","942.81","942.81","","1.33%"
"10/08/1972","930.46","930.46","930.46","930.46","","-1.58%"
"10/01/1972","945.36","945.36","945.36","945.36","","-0.83%"
"09/24/1972","953.27","953.27","953.27","953.27","","1.09%"
"09/17/1972","943.03","943.03","943.03","943.03","","-0.45%"
"09/10/1972","947.32","947.32","947.32","947.32","","-1.45%"
